ScenarioId,QuestionId,Question,Answer
16,8,"At what time did the following occur: the temperature in the ger fell below freezing?

A) 01:00
B) 04:00
C) 08:30
D) 14:00

Answer with a single letter only.",B
16,9,"At what time did the following occur: the body was found?

A) 08:30
B) 01:00
C) 06:00
D) 14:00

Answer with a single letter only.",C
16,10,"At what time did the following occur: a rider was sent to Olgii?

A) 08:30
B) 06:00
C) 14:00
D) 01:00

Answer with a single letter only.",A
16,11,"At what time did the following occur: the police arrived from Olgii?

A) 08:30
B) 06:00
C) 14:00
D) 22:30

Answer with a single letter only.",C
16,12,"According to the timeline, what happened at 06:00?

A) Water was poured into the firebox
B) The stove was banked for the night
C) The body was found
D) A rider was sent to Olgii

Answer with a single letter only.",C
16,13,"According to the timeline, what happened at 08:30?

A) The stove was banked for the night
B) The temperature in the ger fell below freezing
C) Water was poured into the firebox
D) A rider was sent to Olgii

Answer with a single letter only.",D
16,14,"According to the timeline, what happened at 20:00?

A) The stove was banked for the night
B) The temperature in the ger fell below freezing
C) The police arrived from Olgii
D) The evening meal was served

Answer with a single letter only.",D
16,15,"According to the timeline, what happened at 22:30?

A) The stove was banked for the night
B) The evening meal was served
C) A rider was sent to Olgii
D) The police arrived from Olgii

Answer with a single letter only.",A
16,16,"What was Serik's role in the case?

A) Documentary producer
B) His son
C) Eagle hunter
D) Rival hunter

Answer with a single letter only.",B
16,17,"What was Serik's age?

A) 66
B) 38
C) 44
D) 36

Answer with a single letter only.",D
16,18,"Where was Serik at the material time?

A) The second ger
B) His ger
C) The camp
D) The film crew's vehicle

Answer with a single letter only.",A
16,19,"What was Dauren's role in the case?

A) Camp cook
B) Rival hunter
C) His son
D) Eagle hunter

Answer with a single letter only.",B
16,20,"What was Dauren's age?

A) 44
B) 36
C) 38
D) 52

Answer with a single letter only.",A
16,21,"Where was Dauren at the material time?

A) The camp
B) His ger
C) The cook ger
D) The film crew's vehicle

Answer with a single letter only.",A
16,22,"What was Hannah Reed's role in the case?

A) Eagle hunter
B) Camp cook
C) His son
D) Documentary producer

Answer with a single letter only.",D
16,23,"What was Hannah Reed's age?

A) 36
B) 38
C) 52
D) 44

Answer with a single letter only.",B
16,24,"Where was Hannah Reed at the material time?

A) The second ger
B) The camp
C) The film crew's vehicle
D) His ger

Answer with a single letter only.",C
16,25,"What was Aigul's role in the case?

A) Eagle hunter
B) Rival hunter
C) Documentary producer
D) Camp cook

Answer with a single letter only.",D
16,26,"What was Aigul's age?

A) 36
B) 38
C) 52
D) 66

Answer with a single letter only.",C
16,27,"Where was Aigul at the material time?

A) The film crew's vehicle
B) His ger
C) The cook ger
D) The second ger

Answer with a single letter only.",C
17,1,"At what time was the body of Callum Ross found?

A) 04:00
B) 03:30
C) 05:30
D) 03:00

Answer with a single letter only.",A
17,2,"Where was the body of Callum Ross found?

A) The bridge
B) The sick bay
C) The flare deck
D) The base of the flare stack

Answer with a single letter only.",D
17,3,"What was Callum Ross's age?

A) 50
B) 37
C) 33
D) 48

Answer with a single letter only.",A
17,4,"What was Callum Ross's occupation?

A) Safety officer
B) Rigger
C) Contractor representative
D) Medic

Answer with a single letter only.",A
17,5,"At what time did the following occur: the night inspection round began?

A) 03:15
B) 03:30
C) 02:10
D) 08:00

Answer with a single letter only.",C
17,6,"At what time did the following occur: the anchor bolt was backed off?

A) 03:15
B) 03:00
C) 05:30
D) 08:00

Answer with a single letter only.",B
17,7,"At what time did the following occur: the flare deck camera stopped recording?

A) 03:00
B) 03:30
C) 03:15
D) 05:30

Answer with a single letter only.",C
17,8,"At what time did the following occur: the contractor representative was on the flare deck?

A) 03:15
B) 03:30
C) 05:30
D) 04:00

Answer with a single letter only.",B
17,9,"At what time did the following occur: the body was found at the base of the flare stack?

A) 03:00
B) 04:00
C) 05:30
D) 03:30

Answer with a single letter only.",B
17,10,"At what time did the following occur: the platform was shut in?

A) 02:10
B) 03:15
C) 05:30
D) 03:30

Answer with a single letter only.",C
17,11,"At what time did the following occur: the HSE was notified?

A) 03:00
B) 02:10
C) 08:00
D) 04:00

Answer with a single letter only.",C
17,12,"According to the timeline, what happened at 08:00?

A) The night inspection round began
B) The HSE was notified
C) The body was found at the base of the flare stack
D) The contractor representative was on the flare deck

Answer with a single letter only.",B
17,13,"According to the timeline, what happened at 04:00?

A) The night inspection round began
B) The anchor bolt was backed off
C) The flare deck camera stopped recording
D) The body was found at the base of the flare stack

Answer with a single letter only.",D
17,14,"According to the timeline, what happened at 03:15?

A) The HSE was notified
B) The platform was shut in
C) The body was found at the base of the flare stack
D) The flare deck camera stopped recording

Answer with a single letter only.",D
17,15,"According to the timeline, what happened at 05:30?

A) The platform was shut in
B) The night inspection round began
C) The anchor bolt was backed off
D) The HSE was notified

Answer with a single letter only.",A
17,16,"What was Ingrid Solberg's role in the case?

A) Safety officer
B) Contractor representative
C) Rigger
D) Installation manager

Answer with a single letter only.",D
17,17,"What was Ingrid Solberg's age?

A) 50
B) 37
C) 48
D) 33

Answer with a single letter only.",C
17,18,"Where was Ingrid Solberg at the material time?

A) The sick bay
B) The base of the flare stack
C) The flare deck
D) The bridge

Answer with a single letter only.",D
17,19,"What was Deacon Mbatha's role in the case?

A) Rigger
B) Safety officer
C) Contractor representative
D) Installation manager

Answer with a single letter only.",A
17,20,"What was Deacon Mbatha's age?

A) 37
B) 33
C) 50
D) 56

Answer with a single letter only.",B
17,21,"Where was Deacon Mbatha at the material time?

A) The sick bay
B) The base of the flare stack
C) His bunk
D) The flare deck

Answer with a single letter only.",C
17,22,"What was Alan Frost's role in the case?

A) Contractor representative
B) Installation manager
C) Rigger
D) Medic

Answer with a single letter only.",A
17,23,"What was Alan Frost's age?

A) 48
B) 56
C) 33
D) 37

Answer with a single letter only.",B
17,24,"Where was Alan Frost at the material time?

A) His bunk
B) The base of the flare stack
C) The flare deck
D) The bridge

Answer with a single letter only.",C
17,25,"What was Yasmin Haddad's role in the case?

A) Rigger
B) Medic
C) Contractor representative
D) Installation manager

Answer with a single letter only.",B
17,26,"What was Yasmin Haddad's age?

A) 48
B) 33
C) 56
D) 37

Answer with a single letter only.",D
17,27,"Where was Yasmin Haddad at the material time?

A) The sick bay
B) His bunk
C) The flare deck
D) The bridge

Answer with a single letter only.",A
18,1,"At what time was the body of Delphine Boudreaux found?

A) 13:00
B) 10:50
C) 11:00
D) 10:30

Answer with a single letter only.",C
18,2,"Where was the body of Delphine Boudreaux found?

A) The plant room
B) The tape vault
C) The trustees' lounge
D) The reading room

Answer with a single letter only.",B
18,3,"What was Delphine Boudreaux's age?

A) 72
B) 49
C) 58
D) 61

Answer with a single letter only.",C
18,4,"What was Delphine Boudreaux's occupation?

A) Archivist
B) Director
C) Building engineer
D) Donor

Answer with a single letter only.",A
18,5,"At what time did the following occur: the researcher signed into the vault?

A) 11:25
B) 10:50
C) 09:00
D) 11:00

Answer with a single letter only.",C
18,6,"At what time did the following occur: the director entered the vault?

A) 10:30
B) 13:00
C) 16:00
D) 10:50

Answer with a single letter only.",A
18,7,"At what time did the following occur: the suppression system was triggered by hand?

A) 10:50
B) 09:00
C) 13:00
D) 11:00

Answer with a single letter only.",A
18,8,"At what time did the following occur: the body was found?

A) 11:25
B) 11:00
C) 10:50
D) 09:00

Answer with a single letter only.",B
18,9,"At what time did the following occur: the fire service ventilated the vault?

A) 09:00
B) 11:25
C) 11:00
D) 13:00

Answer with a single letter only.",B
18,10,"At what time did the following occur: the archive was closed?

A) 13:00
B) 11:00
C) 10:50
D) 10:30

Answer with a single letter only.",A
18,11,"At what time did the following occur: the inventory discrepancy was reported?

A) 13:00
B) 10:30
C) 10:50
D) 16:00

Answer with a single letter only.",D
18,12,"According to the timeline, what happened at 10:30?

A) The suppression system was triggered by hand
B) The director entered the vault
C) The inventory discrepancy was reported
D) The researcher signed into the vault

Answer with a single letter only.",B
18,13,"According to the timeline, what happened at 09:00?

A) The researcher signed into the vault
B) The fire service ventilated the vault
C) The inventory discrepancy was reported
D) The archive was closed

Answer with a single letter only.",A
18,14,"According to the timeline, what happened at 11:00?

A) The fire service ventilated the vault
B) The archive was closed
C) The suppression system was triggered by hand
D) The body was found

Answer with a single letter only.",D
18,15,"According to the timeline, what happened at 10:50?

A) The suppression system was triggered by hand
B) The director entered the vault
C) The body was found
D) The fire service ventilated the vault

Answer with a single letter only.",A
18,16,"What was Curtis Rhodes's role in the case?

A) Donor
B) Director
C) Graduate researcher
D) Building engineer

Answer with a single letter only.",B
18,17,"What was Curtis Rhodes's age?

A) 27
B) 61
C) 72
D) 49

Answer with a single letter only.",B
18,18,"Where was Curtis Rhodes at the material time?

A) The trustees' lounge
B) The reading room
C) The tape vault
D) The vault

Answer with a single letter only.",D
18,19,"What was Miles Tanaka's role in the case?

A) Director
B) Building engineer
C) Graduate researcher
D) Archivist

Answer with a single letter only.",C
18,20,"What was Miles Tanaka's age?

A) 58
B) 72
C) 49
D) 27

Answer with a single letter only.",D
18,21,"Where was Miles Tanaka at the material time?

A) The vault
B) The trustees' lounge
C) The reading room
D) The plant room

Answer with a single letter only.",C
18,22,"What was Vivienne Arceneaux's role in the case?

A) Donor
B) Archivist
C) Graduate researcher
D) Building engineer

Answer with a single letter only.",A
18,23,"What was Vivienne Arceneaux's age?

A) 61
B) 72
C) 27
D) 49

Answer with a single letter only.",B
18,24,"Where was Vivienne Arceneaux at the material time?

A) The vault
B) The reading room
C) The tape vault
D) The trustees' lounge

Answer with a single letter only.",D
18,25,"What was Roy Lafitte's role in the case?

A) Graduate researcher
B) Donor
C) Building engineer
D) Director

Answer with a single letter only.",C
18,26,"What was Roy Lafitte's age?

A) 58
B) 27
C) 49
D) 61

Answer with a single letter only.",C
18,27,"Where was Roy Lafitte at the material time?

A) The tape vault
B) The trustees' lounge
C) The reading room
D) The plant room

Answer with a single letter only.",D
